prompt,completion,item,response,target,type,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5,score_1,score_2,score_3,score_4,score_5
"AUT Prompt:rope
Response:to burn
Score:
",27,rope,to burn,2.7,uses,0.10324166260394656,0.205363856840016,0.2906141776208976,0.3720942988325531,0.4380466334919269,1.3,1.49890977079891,1.8512440174086755,1.883818167376919,1.7507504364638558
"AUT Prompt:rope
Response:to use to play with your dog
Score:
",13,rope,to use to play with your dog,1.3,uses,0.2848738295696197,0.51672298752549,0.5908423336094907,0.656932890717479,0.7157082659709559,1.0,1.1346074184155197,1.2055341717031138,1.2452193004591607,1.2989911837167014
"AUT Prompt:pants
Response:wind sail
Score:
",42,pants,wind sail,4.2,uses,0.15562461276862433,0.29888091925766885,0.3735814710569063,0.4415778381727628,0.5086354735409823,3.5,3.2603455134492183,3.408245242335153,3.4531711011419874,3.432977283794129
"AUT Prompt:box
Response:a bath tub
Score:
",19,box,a bath tub,1.9,uses,0.12195777508719441,0.2309101085587778,0.33656130609987034,0.4141079629417699,0.4820978231166555,2.0,1.8584483795643145,1.9970574728550248,1.9788823030563967,1.9536546787250106
"AUT Prompt:brick
Response:to pave a street
Score:
",10,brick,to pave a street,1.0,uses,0.4997190442456911,0.6647221306130132,0.7830708220269185,0.8778324234552217,0.9099587674573422,1.0,1.0496457327861657,1.0874827956433308,1.1320138358021121,1.141475160871694
"AUT Prompt:brick
Response:coconut smasher
Score:
",25,brick,coconut smasher,2.5,uses,0.11022774989873775,0.21041222915212918,0.30846502619963934,0.39039363789349385,0.4621501691873104,2.2,2.247613429911888,2.168903730830234,2.23838810515678,2.356641070123045
"AUT Prompt:brick
Response:build a firepit
Score:
",13,brick,build a firepit,1.3,uses,0.45023953402710537,0.594355958901345,0.7206655517033501,0.8326516430279921,0.8733744897299403,1.0,1.1212374694960876,1.1350420188220416,1.1572277668471642,1.1825356166924141
"AUT Prompt:brick
Response:pole
Score:
",17,brick,pole,1.7,uses,0.21113866104316856,0.3565631650262885,0.4961428670781798,0.6080275897051922,0.7054379602729483,1.0,1.1223551826833247,1.2285978691758757,1.223335501621111,1.2891556984894728
"AUT Prompt:spoon
Response:an arrow to shoot with.
Score:
",30,spoon,an arrow to shoot with.,3.0,uses,0.2572444188334813,0.5107306683399788,0.6440545380814784,0.7619081619775544,0.8481725171618834,3.3,3.0022075251555966,3.001750551749008,2.908670457921147,2.9789829190780646
"AUT Prompt:spoon
Response:To dig dirt.
Score:
",24,spoon,To dig dirt.,2.4,uses,0.267798807147829,0.49634233337892864,0.6480931754484688,0.7416847046104671,0.8286207101066991,2.4,2.538136631229048,2.7165267333512095,2.752297588995511,2.683860792653804
"AUT Prompt:shovel
Response:digging for powerlines
Score:
",18,shovel,digging for powerlines,1.8,uses,0.18683074106460607,0.3278578422619529,0.44320949112843755,0.5548589217925942,0.6354783994809373,1.0,1.2150735517326263,1.237176882180432,1.390673137637324,1.4299156517794605
"AUT Prompt:pencil
Response:make the pencil look like a snake
Score:
",33,pencil,make the pencil look like a snake,3.3,uses,0.20513452408703023,0.39003125889077783,0.5542267076523113,0.685835467251793,0.7498053428635342,3.0,2.8577831412823826,2.988794502814613,3.10608210485025,3.190878518647724
"AUT Prompt:rope
Response:you could use it to tie things together
Score:
",10,rope,you could use it to tie things together,1.0,uses,0.3614708777871659,0.7111021806946856,0.7629172634094173,0.8043996649892884,0.8401304441599938,1.0,1.1475025583099576,1.1850265494605998,1.1961125995827175,1.2132899458084807
"AUT Prompt:rope
Response:make a rope fence for a flower garden
Score:
",30,rope,make a rope fence for a flower garden,3.0,uses,0.1043196433100616,0.1988063995417675,0.2836199292894079,0.3578696323864766,0.4272702994256571,2.0,1.8574189415690485,1.9897681099050748,2.137124862748155,2.0011523321325257
"AUT Prompt:brick
Response:body armor
Score:
",26,brick,body armor,2.6,uses,0.17563171583418324,0.33702037354854897,0.4570563112728192,0.569302691533568,0.6810161826819442,1.0,1.2394345718851878,1.2553407693889214,1.2444295245676151,1.3191610354610148
"AUT Prompt:rope
Response:to use for a belt
Score:
",10,rope,to use for a belt,1.0,uses,0.22969029981006772,0.45848424114650826,0.5442937459524233,0.6150103699063715,0.6765487889079705,1.0,1.149706742873631,1.2364620882054427,1.3242570686237056,1.3493384586519892
"AUT Prompt:brick
Response:step for exercising
Score:
",10,brick,step for exercising,1.0,uses,0.14471113441974334,0.26367621136380154,0.3812261530585527,0.4839744911529881,0.5843912966804745,1.5,1.5902357298967091,1.4082383116218389,1.5338699949858967,1.4936837739750566
"AUT Prompt:brick
Response:Build wall
Score:
",13,brick,Build wall,1.3,uses,0.7570352963601786,0.8559412839823815,0.9311768129443194,0.9517278063150478,0.9717080761619894,1.0,1.0231104608395636,1.0454820777582596,1.055296643167495,1.0623844365651407
"AUT Prompt:bottle
Response:flatten it then put a board with wheels at the bottom and make it roller skates.
Score:
",39,bottle,flatten it then put a board with wheels at the bottom and make it roller skates.,3.9,uses,0.09958021287917497,0.1783992045583329,0.25615431507228004,0.3327437298549699,0.40716159820375714,3.3,3.565087476844839,3.5756851007633905,3.6042993300546553,3.6948996896149344
"AUT Prompt:table
Response:block door (secure)
Score:
",35,table,block door (secure),3.5,uses,0.19028635686969045,0.32591600274124183,0.40601606080637953,0.4709365370830433,0.5349188240545161,3.5,3.29192545819968,3.431616513277667,3.399687254934998,3.2920745751390053
"AUT Prompt:ball
Response:an imaginary head for your friend
Score:
",30,ball,an imaginary head for your friend,3.0,uses,0.3213980155792684,0.5458067909877088,0.6505510320098675,0.7464214703182737,0.8154491430984975,2.7,2.5766548277995907,2.644816995824334,2.728968757637611,2.6757266272624136
"AUT Prompt:brick
Response:displace water in bucket to raise level
Score:
",38,brick,displace water in bucket to raise level,3.8,uses,0.11517633237055255,0.20342280095585152,0.28074389308088443,0.3559945233288484,0.4286970165775821,2.0,2.4338081482048364,2.4520383800877643,2.3987621477150536,2.3820131289446262
"AUT Prompt:brick
Response:Brick wall
Score:
",15,brick,Brick wall,1.5,uses,0.6188931489614884,0.7493153748608508,0.8730578854322428,0.9134931819203128,0.9524635544609338,1.0,1.034811036921158,1.0723974886499041,1.0913250894987003,1.1039546291801285
"AUT Prompt:rope
Response:us it for tug of war
Score:
",10,rope,us it for tug of war,1.0,uses,0.42205301283679747,0.6947099812082291,0.7448915889030236,0.788661559479935,0.828086947665641,1.0,1.1177427886802047,1.1367577981909656,1.168017207635383,1.1885839963361717
"AUT Prompt:tire
Response:weapon
Score:
",35,tire,weapon,3.5,uses,0.1598537091187165,0.29381782591425254,0.37742191897777544,0.45789699154994307,0.5257211383464586,3.5,3.2720286092603654,3.433284182502688,3.4801592988833123,3.456916652082669
"AUT Prompt:fork
Response:scrape out gutter
Score:
",30,fork,scrape out gutter,3.0,uses,0.177267178762679,0.33332941516431014,0.44926054181228364,0.5117327431362348,0.5657011803145778,3.5,3.2659038937132174,3.0682633420990864,3.182009513033071,3.183725822808389
"AUT Prompt:brick
Response:balloon weights
Score:
",16,brick,balloon weights,1.6,uses,0.10992713959170768,0.20379502121689275,0.29173530396462716,0.3772125300580822,0.45190851032343987,2.0,2.092119896810712,2.004063682932368,1.9351621536835473,1.9954662195419322
"AUT Prompt:brick
Response:value study in art class
Score:
",20,brick,value study in art class,2.0,uses,0.13275034765413202,0.21689005323362193,0.30055606132225865,0.3841791597560134,0.46416883596686004,2.0,1.8060314331500043,1.9157007479384969,2.0428833725788844,2.0010275631747163
"AUT Prompt:bottle
Response:crush it and cut it up and make a craft
Score:
",27,bottle,crush it and cut it up and make a craft,2.7,uses,0.25168146973298294,0.4138269046632468,0.555869854993553,0.6164799266963736,0.6694450941154905,3.0,2.882454161556598,2.989150796133643,3.049207275578732,2.9978432842029075
"AUT Prompt:rope
Response:mummy wrappings
Score:
",30,rope,mummy wrappings,3.0,uses,0.14886038883032626,0.24794790674721695,0.3365587096392349,0.4166598650826851,0.4894088446205386,1.3,1.18011088391493,1.3169898018324033,1.4482957197710735,1.4708460510523482
"AUT Prompt:sock
Response:Use it like mittens
Score:
",24,sock,Use it like mittens,2.4,uses,0.17377171915820447,0.3224251276731104,0.4470846598999826,0.5536260212228142,0.6347719139212583,2.7,2.5616856481493424,2.683899776637337,2.5522881644331528,2.4944700315653185
"AUT Prompt:shovel
Response:use it to pick up animal waste
Score:
",18,shovel,use it to pick up animal waste,1.8,uses,0.13899703180504264,0.2707781141840516,0.40150972889363956,0.4803990821462203,0.546043218434121,2.0,2.486675530539501,2.4910139793549746,2.5253328875715777,2.4982438545380514
"AUT Prompt:knife
Response:use as a piece of art by bending and such
Score:
",20,knife,use as a piece of art by bending and such,2.0,uses,0.24175960845977246,0.45883889856308063,0.548980454547918,0.611364806815259,0.6675050711257183,2.0,1.8580682953539098,1.7992741561005923,1.799348222028181,1.8414553525334798
"AUT Prompt:rope
Response:exercise between two people
Score:
",10,rope,exercise between two people,1.0,uses,0.47240484432571683,0.7424168109865118,0.8178415088298162,0.8485046916728212,0.8744352953155078,1.0,1.1091079684612775,1.1636024548081405,1.1757591576966302,1.1824088211233255
"AUT Prompt:brick
Response:break the into small pieces and use it in art works
Score:
",22,brick,break the into small pieces and use it in art works,2.2,uses,0.148904472917786,0.28572723474619577,0.4093167210306585,0.502558041767324,0.5741253140884719,1.5,1.5957715927569494,1.7178247086593736,1.7330709728910139,1.6790867511702143
"AUT Prompt:knife
Response:to play music on
Score:
",30,knife,to play music on,3.0,uses,0.2654036511552161,0.38129244748572416,0.4848741584328853,0.5770599928454817,0.6503746521187036,2.0,2.1519683868572392,2.162229186659314,2.184238193596161,2.1296515671725604
"AUT Prompt:fork
Response:hol
Score:
",10,fork,hol,1.0,uses,0.12217242651163587,0.23752745523094687,0.33384807143256895,0.42625564857413645,0.5083101829010693,3.0,2.75717537872169,2.740679348996544,2.5801081417679317,2.728602703941714
"AUT Prompt:brick
Response:to help a umbrella stay on place
Score:
",20,brick,to help a umbrella stay on place,2.0,uses,0.16944125337418034,0.2917009543732352,0.3936444075544419,0.4855553856302159,0.5759602503282975,1.5,1.5838253692119375,1.6916035521982695,1.560689632170962,1.5982526782528756
"AUT Prompt:box
Response:jewelry
Score:
",15,box,jewelry,1.5,uses,0.1660810428203601,0.31538081505397675,0.4617032549456179,0.6077998158250393,0.7188617686289206,1.0,1.1420185678143402,1.2554696124674247,1.3623211763112684,1.4608406114950738
"AUT Prompt:rope
Response:using it to make a bridge
Score:
",19,rope,using it to make a bridge,1.9,uses,0.17794136376683795,0.3034162939326344,0.40220842721959266,0.48466273369362,0.5468380190335465,1.3,1.1759378457832708,1.304660206346251,1.4229564079389996,1.4771960921299347
"AUT Prompt:knife
Response:killing for food
Score:
",10,knife,killing for food,1.0,uses,0.8982936092892412,0.9609467166584493,0.9743966517345722,0.9860077719594047,0.9933207770250727,1.0,1.0195598068913982,1.0220504854852888,1.027678766957556,1.0326285160181976
"AUT Prompt:brick
Response:tie it to your ankles as ankle weights
Score:
",10,brick,tie it to your ankles as ankle weights,1.0,uses,0.1107315361980779,0.21375232274278125,0.293968008518114,0.3694210336535748,0.4351477825117098,1.7,1.844589006410948,1.9415707723063398,1.8513814015160481,1.8436205151938627
"AUT Prompt:brick
Response:Percussion Instrument
Score:
",33,brick,Percussion Instrument,3.3,uses,0.08546120916211847,0.16254052588455162,0.23749041753942302,0.3098632132540558,0.38048968152885254,3.0,2.620627206400547,2.5194400737561917,2.561612316530871,2.4573658773191025
"AUT Prompt:book
Response:air conditioning
Score:
",30,book,air conditioning,3.0,uses,0.1944382397047095,0.3533861402474202,0.4358162499335497,0.5132248494263474,0.5849653664496383,3.5,3.275107336649614,3.2609015652971127,3.3271298371896805,3.385122928594042
"AUT Prompt:book
Response:cut up for collage
Score:
",27,book,cut up for collage,2.7,uses,0.23767485376742165,0.3561114754032861,0.46921969760391546,0.5453098519749852,0.6188082991394948,3.0,2.900225101000968,2.8037484400989365,2.8032253991438796,2.707822962489001
"AUT Prompt:box
Response:playground
Score:
",10,box,playground,1.0,uses,0.1811040411272874,0.35703864885259096,0.4772903287563761,0.5856309082417592,0.656474540023074,1.0,1.1478282042776335,1.2365566940433743,1.3222928046539075,1.3954277643142754
"AUT Prompt:brick
Response:stand on to reach something
Score:
",10,brick,stand on to reach something,1.0,uses,0.17099990124401912,0.31334091429720556,0.43129422556918523,0.5363101793076553,0.6292287363716059,1.5,1.5908537676111936,1.4292630153230312,1.4039517694041441,1.4919705427469743
"AUT Prompt:rope
Response:fuse
Score:
",21,rope,fuse,2.1,uses,0.151607581064865,0.22878379338512222,0.30188334837022696,0.36094116334812243,0.41884289425993915,2.7,2.4638672397863424,2.424187600714867,2.4202299838154056,2.3206638617944346
"AUT Prompt:brick
Response:throw the  furthest game
Score:
",14,brick,throw the  furthest game,1.4,uses,0.12427033070331936,0.24422801850875847,0.3598149706343667,0.44481040816862344,0.5122497449189438,1.5,1.5982341735709877,1.7272974175579798,1.7411896010389638,1.8015934749442175
"AUT Prompt:brick
Response:Support a bed frame
Score:
",18,brick,Support a bed frame,1.8,uses,0.24053073532321825,0.407807310109881,0.5573158447331168,0.6976498985351234,0.7992940272896658,1.0,1.205092663421839,1.2305530140486725,1.224407197463129,1.2848870889740316
"AUT Prompt:hat
Response:to play fetch with it
Score:
",24,hat,to play fetch with it,2.4,uses,0.320967791144543,0.6179367978950889,0.7026226099128802,0.775209735963656,0.823430792293594,2.7,2.5558255434396564,2.5008857283240786,2.5476205264969174,2.591680735700687
"AUT Prompt:bottle
Response:making a bird feeder out of it.
Score:
",30,bottle,making a bird feeder out of it.,3.0,uses,0.1647451902927296,0.323881714877431,0.4235341794839288,0.5015180470312852,0.5729247667755297,3.3,3.1525975528026415,3.281394721100401,3.1909903793396,3.241967465772032
"AUT Prompt:rope
Response:a towel rack
Score:
",24,rope,a towel rack,2.4,uses,0.15565991243363092,0.28830278910744583,0.40168038208534473,0.4867439537579946,0.5434356403472005,2.7,2.8380245509429125,2.7143885172553603,2.816730218575276,2.7628244652023
"AUT Prompt:brick
Response:collection piece
Score:
",20,brick,collection piece,2.0,uses,0.1218242069526003,0.24248247018138233,0.34708687679514866,0.4424620760697374,0.5328773108005098,1.7,1.6004808362942466,1.4195090227140688,1.393748177948089,1.4966131333248485
"AUT Prompt:paperclip
Response:make a necklace or bracelet
Score:
",18,paperclip,make a necklace or bracelet,1.8,uses,0.3772984538322475,0.49078706377768544,0.5833839096281634,0.6691346121753109,0.7535990404849685,2.0,1.93062860556762,2.021001333323397,2.043940307250664,1.9829747212847633
"AUT Prompt:rope
Response:wind chime
Score:
",27,rope,wind chime,2.7,uses,0.14363641042728056,0.284572310694984,0.3847047676412139,0.45389384295566026,0.5175810033747642,2.7,2.848576542731978,2.9660748003609694,2.8797854783011165,2.783834656062202
"AUT Prompt:brick
Response:digging tool
Score:
",22,brick,digging tool,2.2,uses,0.12714526846958366,0.23745951493486034,0.34734808786020266,0.4261042858296096,0.5038124075830347,2.0,1.767719885860253,1.746295724116068,1.6083590364393099,1.637917775178517
"AUT Prompt:box
Response:drawing
Score:
",17,box,drawing,1.7,uses,0.17957162959227455,0.31839206674695736,0.4560767792118203,0.5756012442752906,0.6848329404257374,1.5,1.412799060244795,1.2881794292831117,1.3736945908756526,1.473591073811071
