prompt,completion,item,response,target,type,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5,score_1,score_2,score_3,score_4,score_5,confidence_10,confidence_11,confidence_12,confidence_13,confidence_14,confidence_15,confidence_16,confidence_17,confidence_18,confidence_19,confidence_20,confidence_6,confidence_7,confidence_8,confidence_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_6,score_7,score_8,score_9
"AUT Prompt:box
Response:use it cushion one's fall when mats aren't accessible
Score:
",25,box,use it cushion one's fall when mats aren't accessible,2.5,uses,0.14192815501722267,0.24435013921374926,0.3316513890214189,0.4051060000899578,0.47196065805500403,2.0,2.125748220802442,2.276909650206216,2.3173608281043654,2.4140587362281107,0.7102653319939941,0.7450300067839294,0.7785630688331773,0.8119581386556678,0.8395246941081667,0.866238480568717,0.8916374215367195,0.9163064828226157,0.934059691656954,0.9428000901166471,0.9499187627417279,0.5334843034558426,0.5893390929923272,0.6346306429066879,0.673902869986939,2.3584381905089744,2.3323802842413754,2.3137574706495783,2.284401301367094,2.2586447725563255,2.2969267228638746,2.2685285395083534,2.28283696390167,2.30026902639235,2.303047736500151,2.296280314428804,2.3317104905562385,2.3097500592234024,2.3019175501238505,2.3076333830957414
"AUT Prompt:box
Response:make it into a car looking thing for a toddler to sit in
Score:
",20,box,make it into a car looking thing for a toddler to sit in,2.0,uses,0.18793137676399105,0.3574566090832837,0.43131130387735683,0.5025821589420559,0.5641733020189146,2.0,1.8577237952706631,1.9334560420755238,1.9145307259594584,1.880193214993745,0.7972696536834565,0.8311169958730714,0.863285986964705,0.8946397965943236,0.9259455620041958,0.9398510638627259,0.9536992364252278,0.9618201818497076,0.9694665415543592,0.9767926889155878,0.9828629297410031,0.6209124253700721,0.6748085717153611,0.7200490841849597,0.7591260615344988,1.998229202714236,1.9697937322950267,1.9783720058762735,2.0141762812527793,1.9967922333122297,2.016073754309023,2.027456741221432,2.037356886791335,2.029175063532343,2.024456120317723,2.028010725796827,1.882003163662416,1.8994143079284025,1.9497149162906007,1.978041539287095
"AUT Prompt:lightbulb
Response:Measure the voltage and make sure it's zero and put some drink in it.
Score:
",36,lightbulb,Measure the voltage and make sure it's zero and put some drink in it.,3.6,uses,0.28947805151210676,0.4045300605903612,0.4974980541812929,0.5688642478351578,0.6334629279539469,3.9,3.9568818094310965,4.021000672758586,4.0810929687291475,4.093218756897606,0.8326425898870585,0.8636522160907333,0.893695224810065,0.9157535276927081,0.933539409380713,0.9485584726522691,0.9630787916541546,0.9702508757337193,0.9768735501515936,0.9831766646683816,0.9890421620231502,0.6848357859778655,0.7296109261701933,0.7664767404363673,0.8014837347473821,4.0878081622962,4.073883823392778,4.098293391687937,4.091108220369709,4.1008036749949275,4.083374027249457,4.095686280132936,4.10237095746269,4.096253370335376,4.092430808827051,4.088324359948039,4.138736364609893,4.154769726340308,4.113657217233156,4.091221833329626
"AUT Prompt:brick
Response:build a walkway
Score:
",11,brick,build a walkway,1.1,uses,0.8433788964306373,0.9096562841502851,0.962741792522103,0.9885960911664942,0.9937911595042124,1.0,1.0145719628115486,1.0303104428229182,1.0321330017423307,1.0345787882696773,0.999588116628304,0.9996521303561509,0.999710866046684,0.999764076164244,0.999798833253479,0.9998296524129696,0.9998555527649338,0.9998782735366115,0.9998905818455524,0.999902635230849,0.9999139995955707,0.9985973620413358,0.9991987393614117,0.9993711171576759,0.999512905097229,1.0370209740831229,1.0369993926066687,1.0369678424543078,1.0369552303920666,1.0369400400443394,1.036975890681812,1.0370086081767347,1.0370282183941906,1.0370413032109904,1.0370324185031257,1.0370251784117315,1.0363375435214903,1.0367369751198199,1.0368686275119494,1.0369485116601136
"AUT Prompt:box
Response:make alike a book bag so you will only use book instead of book bags
Score:
",27,box,make alike a book bag so you will only use book instead of book bags,2.7,uses,0.16669793113671041,0.3274929982281293,0.40395172523430906,0.4718736091560528,0.5336785048071964,1.7,1.8472963403444218,1.7437057901280484,1.8237792462741522,1.7978635445168514,0.7682696036016976,0.8073146446718857,0.8384943364701001,0.8677622752988836,0.8957192491174591,0.9230551797980748,0.9396034169389514,0.9517413714405748,0.9638315432933534,0.9739141645988261,0.9793524796463652,0.5873311986362506,0.6358578703477563,0.6831228332496988,0.7280513171528686,1.8380700006906625,1.8797564638866053,1.8470424261067575,1.8859294493220355,1.9019744957362608,1.9108004085353107,1.9018042234004837,1.892853821549413,1.9105048719200173,1.9197135299881414,1.9268229224895421,1.770653715388232,1.7805250167956135,1.781872482161823,1.8015043222912284
"AUT Prompt:box
Response:bed
Score:
",11,box,bed,1.1,uses,0.2527602419108686,0.4422589446854135,0.5588261619654628,0.6670264771059693,0.7699151212916421,1.3,1.1714562780119653,1.2399881937194877,1.3146080538243776,1.2992922521929378,0.9698583673209735,0.981670543499454,0.9874034404500256,0.9927330729101858,0.9954960193997958,0.9971911194724136,0.99826840801869,0.9989143641271825,0.9992869477703258,0.9995471782133952,0.999756077354693,0.8621583408025149,0.8953333274915087,0.9249182713644821,0.9542802642490389,1.3774734642851345,1.3741347011260552,1.3795103055964382,1.3833783597262832,1.3856448498481564,1.3873691266242998,1.3885698302491893,1.3894178772484456,1.39001838199457,1.3903854683604475,1.3906382174486347,1.3314652875587707,1.3340047196374827,1.3489103006400691,1.3689435045488376
"AUT Prompt:paperclip
Response:ear cleaner
Score:
",25,paperclip,ear cleaner,2.5,uses,0.1864096700734162,0.3040629012348873,0.41457228949537406,0.5112659535827151,0.6065021114275143,2.5,2.306531427077017,2.4913840805548295,2.4551883826657868,2.41511735795902,0.8730820072908085,0.9008900275878516,0.9239187670787428,0.9414685447053347,0.95692532836777,0.9654590304870111,0.9717325861103955,0.9770630409962927,0.9805084832748902,0.9837684789834404,0.985922966273885,0.6956687157947177,0.752710090639339,0.7990132538656949,0.8416050935824803,2.540020555297518,2.5264383197769495,2.550704412328634,2.5367106410297824,2.5377329255286214,2.530328195740828,2.5262587644451293,2.5206599178860034,2.5237498610612645,2.527979077655271,2.525951212196205,2.4516318903179073,2.4780316904207726,2.473509720252067,2.515336631461291
"AUT Prompt:box
Response:poker table
Score:
",24,box,poker table,2.4,uses,0.1348500579041167,0.26256980388660245,0.360211691623629,0.43608778647761587,0.505496421170707,2.7,2.845926619236436,2.616622923909551,2.5615328439934038,2.662930193049607,0.7482986978093967,0.7853731673054654,0.8155750927558025,0.8438914399990273,0.8637654049050117,0.8809792030333975,0.8958462712337001,0.9105576870564964,0.9248288607764942,0.9379107173912749,0.9493335690329453,0.5740587525720716,0.6242167754371374,0.6733462366216336,0.7111009104850357,2.7255790124533306,2.6960478150810614,2.666569012970094,2.650913527491767,2.6313352652838025,2.6131375403077293,2.631174628624614,2.6468274456845107,2.664622225399703,2.6637208830105696,2.650921666559018,2.6434707320778785,2.6560484116732264,2.7176257764006584,2.700761984747745
"AUT Prompt:pencil
Response:A throwing knife or pencil by sharping the pencil.
Score:
",27,pencil,A throwing knife or pencil by sharping the pencil.,2.7,uses,0.24613104047949586,0.43720156132379473,0.5845166390625727,0.6373213959374906,0.6748305525304343,2.7,2.8311092212930986,2.9492832421849298,2.9949124407160586,2.9674036858604795,0.8391505773267006,0.8649947120592208,0.8878465826743036,0.9064946064924522,0.9233956316277403,0.9366638062078706,0.9456860113704466,0.9541330234516653,0.9620810707765235,0.9697385402940473,0.9759168799975393,0.7118586856751109,0.748231839817663,0.7836646870905765,0.8132801043467497,3.003972069364273,3.0247678492299372,3.0498688963747473,3.0344429104505815,3.041133747343503,3.051883356601898,3.047572217065311,3.0568894401134137,3.0489842824445903,3.0604421220219047,3.0676564410138636,2.9795024457158164,3.0096661623421435,2.9821005359031973,2.975469384686634
"AUT Prompt:tire
Response:a wheel to play with
Score:
",18,tire,a wheel to play with,1.8,uses,0.21071710072076133,0.3393653048120231,0.4456772104020049,0.5474321407830511,0.6487117174929132,2.5,2.3104576362593683,2.307963070208532,2.380833637217383,2.383825969646945,0.8726429026069331,0.8963075787683891,0.9138186317233506,0.9299429773244721,0.9436938031037243,0.9574446027564323,0.9689471128318751,0.9784668732181934,0.9867703621439678,0.990797616646783,0.9923903319203818,0.7136728597029963,0.7611840314937915,0.8028715921619168,0.843781860002234,2.4069530002398314,2.3882877404469447,2.3789309247907573,2.3949014051893607,2.381861547057523,2.3706324676321526,2.384039351504247,2.3919780462837608,2.3937285123042926,2.3892828788045453,2.3870531794722885,2.439912407946676,2.4249376854655327,2.4444120735795534,2.4277134565015075
"AUT Prompt:rope
Response:hold a bridge up
Score:
",13,rope,hold a bridge up,1.3,uses,0.3105768202488844,0.5539156124636821,0.6233075216913118,0.6800670464242426,0.7274054593724366,1.0,1.131791984233385,1.13938548226439,1.186175300639451,1.2391377429601436,0.8945363616151405,0.9144548263766717,0.9333808120098768,0.947102477124621,0.9576372193545079,0.9681630813811363,0.9777830334188653,0.9853053855991311,0.991302133339407,0.9938005527070674,0.9957665807370347,0.7726543013870919,0.8168933290807956,0.845326716811487,0.8735377593021928,1.3432823642217324,1.3445177759632647,1.359836545681138,1.3720088732172355,1.3833175622660667,1.380237335775836,1.3932218661850315,1.4016716067727286,1.4113404775013894,1.4160885766215532,1.418820952563855,1.2544145815607861,1.2893763938173761,1.3233697034725687,1.3323035234093117
"AUT Prompt:table
Response:take shelter under it
Score:
",35,table,take shelter under it,3.5,uses,0.333656152440115,0.4382180564601455,0.5398430169396299,0.6194743764513541,0.6770156550537715,3.5,3.4522785962474187,3.3671375588956276,3.4484899093475385,3.478365643987955,0.880437124490385,0.9075986285521103,0.9309795245595744,0.9479107517384806,0.9618146684601534,0.9722286603814068,0.982314777937726,0.9868534173534994,0.9903761942828739,0.9921521048358425,0.9936910331572407,0.7262167057547972,0.7719966354577255,0.8140843751254638,0.8510546415334858,3.5774634467686997,3.5781378932287016,3.556084077628936,3.5657993003236874,3.576412847527783,3.574523207730249,3.566570632548936,3.570403659127007,3.566596223793587,3.5686249688994316,3.57053199819364,3.5475811871581096,3.5684798643503037,3.549429646611891,3.555970502869814
"AUT Prompt:brick
Response:A musical instrument
Score:
",34,brick,A musical instrument,3.4,uses,0.16102763222459598,0.2509766804314059,0.31972669709884555,0.38223505529765794,0.44001485791828215,3.0,3.1791980196171923,3.2051737615246942,3.302447967711022,3.223338537569907,0.6593522131980296,0.6910488245888924,0.7223387783204457,0.7526823557709148,0.7823257965389586,0.8111000922614449,0.8398550207713249,0.8644854337422949,0.8886029472702763,0.9030394553138381,0.9172616617835178,0.4945076522582237,0.5426157242054159,0.5904843491870697,0.6271847500971827,3.2663974612259863,3.3229795996958162,3.3003253992456103,3.2479041830973867,3.283980452189773,3.2490731148751966,3.213154984157625,3.1899870483110906,3.2011151825800366,3.2186825872070224,3.196685814082366,3.3089235697745476,3.29926645388626,3.2344725500441505,3.244158569632584
"AUT Prompt:knife
Response:doors
Score:
",13,knife,doors,1.3,uses,0.19377040503197263,0.3823670496382533,0.5321486265544964,0.6620110980607823,0.7471240549606375,2.0,1.8520296311216875,1.696652233665545,1.5599944327477184,1.5531598200287413,0.9132047604102581,0.9308437060708058,0.9480741149167172,0.9619818098458095,0.9749439223431925,0.9828345499712954,0.9884146978577012,0.9925803309998281,0.9945103276726371,0.9963553361624051,0.9975170014622995,0.7969883630949602,0.8371578421179804,0.8749383716805053,0.8955533925598677,1.591139041566846,1.6083614269729483,1.617296523379858,1.621383662729049,1.6184403140136894,1.6247150185928425,1.6324792632958387,1.6369594042192872,1.635917353840583,1.6380729526385256,1.6391931714120518,1.5310640518820275,1.5439684486193617,1.5766144878167,1.5909643919724052
"AUT Prompt:brick
Response:eat it
Score:
",22,brick,eat it,2.2,uses,0.14057985340808524,0.24302636036288555,0.30884748164687054,0.36479135233697146,0.41528222996739916,3.0,2.5784551651029632,2.2420571206391693,2.112920466579451,2.1599824016801032,0.6344117755319909,0.673409128803052,0.7031974669325429,0.7261215605152106,0.7486762629743599,0.770974021948481,0.7916976868447236,0.8119164001938438,0.8309192561049581,0.8477682134960121,0.8634184163525638,0.4640782756744213,0.5101559101074975,0.5538561232276991,0.594381050743144,2.400326956969765,2.4640093994961045,2.461297880007883,2.4498914890357657,2.4604388960843644,2.4384458292147664,2.4740861914923045,2.449829051867564,2.434967670633747,2.450172294863659,2.4728264990718016,2.174704713594998,2.1769894013478144,2.21825584883607,2.339735247425089
"AUT Prompt:box
Response:to line them up and measure length
Score:
",25,box,to line them up and measure length,2.5,uses,0.1971482884809526,0.29188336037516405,0.38202124767333107,0.4556795069582174,0.528359327835247,2.0,2.097369447616794,2.003610153590181,2.0838490308162134,2.1686052558211966,0.7875851851129408,0.8317147506861502,0.8599128360004271,0.8854749997325301,0.9069204664025378,0.9262572134745628,0.9450479606842309,0.9556990990897745,0.9652098399706925,0.9740746213576652,0.978914991913797,0.5910647723968454,0.644399361873847,0.6948549082573126,0.7428884848630324,2.2313982548080626,2.20850889573632,2.2279049506879347,2.2097783980890116,2.188265351426052,2.173896974235185,2.1962877080069063,2.210817406817183,2.2146522359350023,2.2236196110488353,2.2195471183934927,2.256807056156043,2.2521053429037687,2.241060507366373,2.251337194178256
"AUT Prompt:rope
Response:to drag another car behind
Score:
",10,rope,to drag another car behind,1.0,uses,0.20288304479177469,0.33688645902545444,0.41981933678942684,0.500953237011196,0.5651317636671289,1.3,1.1806689221454685,1.2832597678366586,1.3993423204282263,1.5016244546356297,0.7594359404555846,0.7885508960171917,0.8176215141802021,0.8456983693913865,0.8732319584313691,0.89910319460153,0.9219036265065165,0.9404931074298184,0.9553721960514384,0.9657898335077957,0.9727291291645163,0.6180573702949025,0.6558890288112135,0.6935054007293814,0.7282436713516248,1.5934796669791538,1.626950301969111,1.6331031020207638,1.6784835446019637,1.7012334421254132,1.6983205014248681,1.710727990577216,1.7045862421608384,1.7294334198253667,1.7409812474356907,1.753529808822193,1.501485349026406,1.5360076552367745,1.5557509353923138,1.6103332616510724
"AUT Prompt:brick
Response:palce marker
Score:
",20,brick,palce marker,2.0,uses,0.12238782289560553,0.24301317503945485,0.36168371466937677,0.4631256915811044,0.548359117422751,2.0,1.503626286417331,1.5680576489996623,1.5531504594742434,1.5915191695730786,0.8386685404165259,0.8718514270102968,0.8896746145260044,0.9052215458863768,0.9207253943174358,0.9357828502448965,0.9504684334614363,0.9625093827216368,0.9715399083872623,0.9768352303326722,0.9816176225203154,0.6263570935278274,0.6872279357599668,0.7411380052779571,0.7920340838601871,1.6850158172370728,1.6665559921327517,1.6932693794834481,1.7002548661502959,1.7170893068212683,1.7152052510527993,1.725785939393273,1.7392243091697683,1.7407187295120694,1.7491714307192825,1.753316625150801,1.555217345170538,1.5414690528821593,1.5966442777383363,1.6546938803562619
"AUT Prompt:knife
Response:to pick in your teeth with
Score:
",17,knife,to pick in your teeth with,1.7,uses,0.30276035318221073,0.5202169724475798,0.6476954413496935,0.7370813706112708,0.8210025215730758,1.7,1.5327954443760243,1.427931424728854,1.4366711878378131,1.4942534741820939,0.9612443162094492,0.9703898859345341,0.9782510215707387,0.9846231884360691,0.989796229240651,0.9942981101035396,0.9960564105357541,0.9977898661463092,0.9988224355668486,0.9992353864083208,0.9995723872938271,0.8724696890159114,0.908249112994806,0.92898760060994,0.9452182108281163,1.5074767727919207,1.514003550896757,1.5187125647052355,1.5211801352336236,1.5262958095019086,1.5302516776012849,1.5294921707072122,1.531525688417432,1.533043777734406,1.5335673687172808,1.5339269112032914,1.4768954008678818,1.4896237330803517,1.507714370849981,1.5092990335853305
